"Step","mobilenet_Task Scheduler_True_Saturday_15_March_2025_11h_33m_23s - Train/loss","mobilenet_Task Scheduler_True_Saturday_15_March_2025_11h_33m_23s - Train/loss__MIN","mobilenet_Task Scheduler_True_Saturday_15_March_2025_11h_33m_23s - Train/loss__MAX","mobilenet_Task Scheduler_False_Saturday_15_March_2025_11h_33m_20s - Train/loss","mobilenet_Task Scheduler_False_Saturday_15_March_2025_11h_33m_20s - Train/loss__MIN","mobilenet_Task Scheduler_False_Saturday_15_March_2025_11h_33m_20s - Train/loss__MAX"
"88786","0.00020297763694543391","0.00020297763694543391","0.00020297763694543391","","",""
"88791","0.0007043434889055789","0.0007043434889055789","0.0007043434889055789","","",""
"88793","","","","0.0013251451309770346","0.0013251451309770346","0.0013251451309770346"
"88800","","","","0.0068560936488211155","0.0068560936488211155","0.0068560936488211155"
"88805","","","","0.0005723959184251726","0.0005723959184251726","0.0005723959184251726"
"88807","0.0012531534302979708","0.0012531534302979708","0.0012531534302979708","","",""
"88814","","","","0.014012635685503483","0.014012635685503483","0.014012635685503483"
"88821","","","","0.014110727235674858","0.014110727235674858","0.014110727235674858"
"88822","","","","0.0020038241054862738","0.0020038241054862738","0.0020038241054862738"
"88824","0.0003726911381818354","0.0003726911381818354","0.0003726911381818354","","",""
"88832","","","","0.0005476396181620657","0.0005476396181620657","0.0005476396181620657"
"88836","0.0007574298651888967","0.0007574298651888967","0.0007574298651888967","","",""
"88839","0.0005114062805660069","0.0005114062805660069","0.0005114062805660069","0.0020626140758395195","0.0020626140758395195","0.0020626140758395195"
"88848","","","","0.0008479196694679558","0.0008479196694679558","0.0008479196694679558"
"88869","0.0005277160671539605","0.0005277160671539605","0.0005277160671539605","","",""
"88871","0.00039068658952601254","0.00039068658952601254","0.00039068658952601254","0.005400761496275663","0.005400761496275663","0.005400761496275663"
"88880","0.005658651236444712","0.005658651236444712","0.005658651236444712","","",""
"88886","","","","0.0012915467377752066","0.0012915467377752066","0.0012915467377752066"
"88890","0.00036716528120450675","0.00036716528120450675","0.00036716528120450675","","",""
"88908","","","","0.008961002342402935","0.008961002342402935","0.008961002342402935"
"88913","0.0004221911949571222","0.0004221911949571222","0.0004221911949571222","","",""
"88916","0.00018542409816291183","0.00018542409816291183","0.00018542409816291183","0.0028289800975471735","0.0028289800975471735","0.0028289800975471735"
"88917","","","","0.002426357241347432","0.002426357241347432","0.002426357241347432"
"88920","","","","0.040007807314395905","0.040007807314395905","0.040007807314395905"
"88922","0.0003879160212818533","0.0003879160212818533","0.0003879160212818533","","",""
"88924","0.0046586231328547","0.0046586231328547","0.0046586231328547","","",""
"88927","0.00033094838727265596","0.00033094838727265596","0.00033094838727265596","","",""
"88928","0.002503296360373497","0.002503296360373497","0.002503296360373497","","",""
"88930","","","","0.011516882106661797","0.011516882106661797","0.011516882106661797"
"88934","0.0003979832981713116","0.0003979832981713116","0.0003979832981713116","","",""
"88938","0.0005013790214434266","0.0005013790214434266","0.0005013790214434266","","",""
"88942","","","","0.004133426584303379","0.004133426584303379","0.004133426584303379"
"88943","0.00025775498943403363","0.00025775498943403363","0.00025775498943403363","0.0007303899619728327","0.0007303899619728327","0.0007303899619728327"
"88947","","","","0.004749279003590345","0.004749279003590345","0.004749279003590345"
"88950","","","","0.0026202076114714146","0.0026202076114714146","0.0026202076114714146"
"88953","0.0004950768197886646","0.0004950768197886646","0.0004950768197886646","","",""
"88955","0.00032219462445937097","0.00032219462445937097","0.00032219462445937097","","",""
"88957","0.00021196866873651743","0.00021196866873651743","0.00021196866873651743","","",""
"88960","","","","0.0003313838969916105","0.0003313838969916105","0.0003313838969916105"
"88962","","","","0.03860015422105789","0.03860015422105789","0.03860015422105789"
"88963","","","","0.01510433480143547","0.01510433480143547","0.01510433480143547"
"88966","0.0008884776616469026","0.0008884776616469026","0.0008884776616469026","","",""
"88974","0.00014245264173951","0.00014245264173951","0.00014245264173951","","",""
"88983","","","","0.001955140382051468","0.001955140382051468","0.001955140382051468"
"88999","","","","0.0020912764593958855","0.0020912764593958855","0.0020912764593958855"
"89003","","","","0.031789347529411316","0.031789347529411316","0.031789347529411316"
"89004","0.00045822415268048644","0.00045822415268048644","0.00045822415268048644","","",""
"89011","","","","0.002530764788389206","0.002530764788389206","0.002530764788389206"
"89021","0.002111924346536398","0.002111924346536398","0.002111924346536398","","",""
"89030","","","","0.0009337338269688189","0.0009337338269688189","0.0009337338269688189"
"89034","0.0021489898208528757","0.0021489898208528757","0.0021489898208528757","","",""
"89048","","","","0.0014965771697461605","0.0014965771697461605","0.0014965771697461605"
"89052","","","","0.003230269532650709","0.003230269532650709","0.003230269532650709"
"89053","0.0007040577474981546","0.0007040577474981546","0.0007040577474981546","","",""
"89055","0.0004732170491479337","0.0004732170491479337","0.0004732170491479337","","",""
"89065","","","","0.0028385422192513943","0.0028385422192513943","0.0028385422192513943"
"89073","0.0009142538765445352","0.0009142538765445352","0.0009142538765445352","","",""
"89077","0.002662390936166048","0.002662390936166048","0.002662390936166048","","",""
"89080","","","","0.0003577716415748","0.0003577716415748","0.0003577716415748"
"89085","","","","0.002213571220636368","0.002213571220636368","0.002213571220636368"
"89087","0.003064153715968132","0.003064153715968132","0.003064153715968132","","",""
"89089","","","","0.011182855814695358","0.011182855814695358","0.011182855814695358"
"89090","","","","0.0006304975831881166","0.0006304975831881166","0.0006304975831881166"
"89094","","","","0.004605995956808329","0.004605995956808329","0.004605995956808329"
"89096","","","","0.026420434936881065","0.026420434936881065","0.026420434936881065"
"89097","","","","0.0008437479264102876","0.0008437479264102876","0.0008437479264102876"
"89107","0.00037022147444076836","0.00037022147444076836","0.00037022147444076836","","",""
"89116","","","","0.010748588480055332","0.010748588480055332","0.010748588480055332"
"89122","0.0010608138982206583","0.0010608138982206583","0.0010608138982206583","","",""
"89128","","","","0.00015793651982676238","0.00015793651982676238","0.00015793651982676238"
"89135","","","","0.0008764495723880827","0.0008764495723880827","0.0008764495723880827"
"89138","","","","0.014991363510489464","0.014991363510489464","0.014991363510489464"
"89140","0.0005805392866022885","0.0005805392866022885","0.0005805392866022885","","",""
"89155","","","","0.031845614314079285","0.031845614314079285","0.031845614314079285"
"89160","0.0012200241908431053","0.0012200241908431053","0.0012200241908431053","","",""
"89162","0.0015487235505133867","0.0015487235505133867","0.0015487235505133867","","",""
"89167","0.00018329310114495456","0.00018329310114495456","0.00018329310114495456","","",""
"89168","0.0003475728735793382","0.0003475728735793382","0.0003475728735793382","","",""
"89177","","","","0.001466337125748396","0.001466337125748396","0.001466337125748396"
"89179","","","","0.00019533942395355552","0.00019533942395355552","0.00019533942395355552"
"89185","","","","0.022939646616578102","0.022939646616578102","0.022939646616578102"
"89193","0.0002722875215113163","0.0002722875215113163","0.0002722875215113163","","",""
"89196","0.007568367291241884","0.007568367291241884","0.007568367291241884","","",""
"89207","0.010865015909075737","0.010865015909075737","0.010865015909075737","","",""
"89210","","","","0.0020464619155973196","0.0020464619155973196","0.0020464619155973196"
"89212","0.0004634168290067464","0.0004634168290067464","0.0004634168290067464","","",""
"89216","","","","0.01989077776670456","0.01989077776670456","0.01989077776670456"
"89225","0.0010709221241995692","0.0010709221241995692","0.0010709221241995692","","",""
"89229","0.00026798283215612173","0.00026798283215612173","0.00026798283215612173","","",""
"89230","0.00026956835063174367","0.00026956835063174367","0.00026956835063174367","","",""
"89233","","","","0.004256765823811293","0.004256765823811293","0.004256765823811293"
"89254","","","","0.0035417433828115463","0.0035417433828115463","0.0035417433828115463"
"89256","0.000963004888035357","0.000963004888035357","0.000963004888035357","0.015951786190271378","0.015951786190271378","0.015951786190271378"
"89260","0.00024052776279859245","0.00024052776279859245","0.00024052776279859245","","",""
"89274","","","","0.0047377110458910465","0.0047377110458910465","0.0047377110458910465"
"89288","0.0010416936129331589","0.0010416936129331589","0.0010416936129331589","","",""
"89289","0.00041146762669086456","0.00041146762669086456","0.00041146762669086456","","",""
"89293","","","","0.02005109377205372","0.02005109377205372","0.02005109377205372"
"89297","0.000466128287371248","0.000466128287371248","0.000466128287371248","","",""
"89298","","","","0.0028107513207942247","0.0028107513207942247","0.0028107513207942247"
"89301","","","","0.0028745075687766075","0.0028745075687766075","0.0028745075687766075"
"89310","","","","0.004891460295766592","0.004891460295766592","0.004891460295766592"
"89313","0.000193711748579517","0.000193711748579517","0.000193711748579517","","",""
"89326","","","","0.024302979931235313","0.024302979931235313","0.024302979931235313"
"89336","","","","0.0016998386709019542","0.0016998386709019542","0.0016998386709019542"
"89340","","","","0.00044577449443750083","0.00044577449443750083","0.00044577449443750083"
"89352","0.00037638540379703045","0.00037638540379703045","0.00037638540379703045","","",""
"89358","","","","0.0009792862692847848","0.0009792862692847848","0.0009792862692847848"
"89367","","","","0.014711619354784489","0.014711619354784489","0.014711619354784489"
"89374","","","","0.004164675250649452","0.004164675250649452","0.004164675250649452"
"89375","0.001153336139395833","0.001153336139395833","0.001153336139395833","","",""
"89393","","","","0.0009559926111251116","0.0009559926111251116","0.0009559926111251116"
"89396","","","","0.0039938390254974365","0.0039938390254974365","0.0039938390254974365"
"89400","0.0009393515647388995","0.0009393515647388995","0.0009393515647388995","","",""
"89410","","","","0.005198158789426088","0.005198158789426088","0.005198158789426088"
"89415","","","","0.02816026099026203","0.02816026099026203","0.02816026099026203"
"89424","0.00030873535433784127","0.00030873535433784127","0.00030873535433784127","","",""
"89430","0.0009921209421008825","0.0009921209421008825","0.0009921209421008825","","",""
"89434","","","","0.0166257843375206","0.0166257843375206","0.0166257843375206"
"89436","0.00036544533213600516","0.00036544533213600516","0.00036544533213600516","","",""
"89439","0.0002499801921658218","0.0002499801921658218","0.0002499801921658218","0.0009555488941259682","0.0009555488941259682","0.0009555488941259682"
"89451","","","","0.03961572423577309","0.03961572423577309","0.03961572423577309"
"89462","0.0002528423792682588","0.0002528423792682588","0.0002528423792682588","","",""
"89465","","","","0.011387375183403492","0.011387375183403492","0.011387375183403492"
"89471","0.00031384118483401835","0.00031384118483401835","0.00031384118483401835","","",""
"89475","","","","0.005456964019685984","0.005456964019685984","0.005456964019685984"
"89476","","","","0.04878588393330574","0.04878588393330574","0.04878588393330574"
"89477","","","","0.0015442469157278538","0.0015442469157278538","0.0015442469157278538"
"89479","0.0003404782619327307","0.0003404782619327307","0.0003404782619327307","","",""
"89486","0.0003756231162697077","0.0003756231162697077","0.0003756231162697077","","",""
"89492","","","","0.0008251960389316082","0.0008251960389316082","0.0008251960389316082"
"89506","0.0003296170907560736","0.0003296170907560736","0.0003296170907560736","","",""
"89512","","","","0.0006014803075231612","0.0006014803075231612","0.0006014803075231612"
"89516","","","","0.003123739268630743","0.003123739268630743","0.003123739268630743"
"89525","","","","0.006961024831980467","0.006961024831980467","0.006961024831980467"
"89526","","","","0.008144806139171124","0.008144806139171124","0.008144806139171124"
"89535","0.0012129847891628742","0.0012129847891628742","0.0012129847891628742","","",""
"89539","0.00011441702372394502","0.00011441702372394502","0.00011441702372394502","","",""
"89541","","","","0.001738126389682293","0.001738126389682293","0.001738126389682293"
"89542","0.00009387192403664812","0.00009387192403664812","0.00009387192403664812","","",""
"89544","","","","0.0012141400948166847","0.0012141400948166847","0.0012141400948166847"
"89552","","","","0.00708479480817914","0.00708479480817914","0.00708479480817914"
"89557","","","","0.000395382521674037","0.000395382521674037","0.000395382521674037"
"89567","","","","0.004064776934683323","0.004064776934683323","0.004064776934683323"
"89568","0.0004317923740018159","0.0004317923740018159","0.0004317923740018159","","",""
"89573","0.00044147210428491235","0.00044147210428491235","0.00044147210428491235","","",""
"89574","0.00043863485916517675","0.00043863485916517675","0.00043863485916517675","","",""
"89582","0.0002731167187448591","0.0002731167187448591","0.0002731167187448591","","",""
"89585","0.00015570899995509535","0.00015570899995509535","0.00015570899995509535","","",""
"89591","","","","0.009061853401362896","0.009061853401362896","0.009061853401362896"
"89603","","","","0.0003236933844164014","0.0003236933844164014","0.0003236933844164014"
"89605","","","","0.0025090023409575224","0.0025090023409575224","0.0025090023409575224"
"89610","0.00014589012425858527","0.00014589012425858527","0.00014589012425858527","","",""
"89620","0.0005078458925709128","0.0005078458925709128","0.0005078458925709128","","",""
"89624","","","","0.0011011607712134719","0.0011011607712134719","0.0011011607712134719"
"89627","","","","0.016957152634859085","0.016957152634859085","0.016957152634859085"
"89628","0.008325126953423023","0.008325126953423023","0.008325126953423023","","",""
"89629","0.00008242305921157822","0.00008242305921157822","0.00008242305921157822","","",""
"89631","0.00022424750204663724","0.00022424750204663724","0.00022424750204663724","","",""
"89632","0.00040864781476557255","0.00040864781476557255","0.00040864781476557255","0.0015312198083847761","0.0015312198083847761","0.0015312198083847761"
"89636","0.00019264427828602493","0.00019264427828602493","0.00019264427828602493","","",""
"89642","0.0008652440155856311","0.0008652440155856311","0.0008652440155856311","","",""
"89645","","","","0.002866143360733986","0.002866143360733986","0.002866143360733986"
"89649","","","","0.02407439798116684","0.02407439798116684","0.02407439798116684"
"89655","","","","0.0021219647023826838","0.0021219647023826838","0.0021219647023826838"
"89656","","","","0.000882680295035243","0.000882680295035243","0.000882680295035243"
"89661","0.000539528438821435","0.000539528438821435","0.000539528438821435","","",""
"89667","","","","0.0011822531232610345","0.0011822531232610345","0.0011822531232610345"
"89668","","","","0.0022654684726148844","0.0022654684726148844","0.0022654684726148844"
"89672","0.0003395676612854004","0.0003395676612854004","0.0003395676612854004","","",""
"89685","","","","0.009163468144834042","0.009163468144834042","0.009163468144834042"
"89687","0.00613728491589427","0.00613728491589427","0.00613728491589427","0.004270885139703751","0.004270885139703751","0.004270885139703751"
"89690","0.003996030427515507","0.003996030427515507","0.003996030427515507","","",""
"89697","0.001341255847364664","0.001341255847364664","0.001341255847364664","","",""
"89701","0.0003920321469195187","0.0003920321469195187","0.0003920321469195187","","",""
"89702","","","","0.0004980139201506972","0.0004980139201506972","0.0004980139201506972"
"89703","","","","0.00017373835726175457","0.00017373835726175457","0.00017373835726175457"
"89707","0.002025139518082142","0.002025139518082142","0.002025139518082142","0.02036331035196781","0.02036331035196781","0.02036331035196781"
"89708","","","","0.0008592010126449168","0.0008592010126449168","0.0008592010126449168"
"89725","","","","0.020738083869218826","0.020738083869218826","0.020738083869218826"
"89735","0.00046723673585802317","0.00046723673585802317","0.00046723673585802317","","",""
"89737","","","","0.002425466664135456","0.002425466664135456","0.002425466664135456"
"89738","0.00023531254555564374","0.00023531254555564374","0.00023531254555564374","","",""
"89741","","","","0.0031399859581142664","0.0031399859581142664","0.0031399859581142664"
"89746","","","","0.0009195582242682576","0.0009195582242682576","0.0009195582242682576"
"89752","","","","0.0007297183619812131","0.0007297183619812131","0.0007297183619812131"
"89754","0.00016762524319346994","0.00016762524319346994","0.00016762524319346994","","",""
"89756","","","","0.0010979437502101064","0.0010979437502101064","0.0010979437502101064"
"89759","","","","0.04529215395450592","0.04529215395450592","0.04529215395450592"
"89777","0.0002442173718009144","0.0002442173718009144","0.0002442173718009144","","",""
"89778","","","","0.001932697487063706","0.001932697487063706","0.001932697487063706"
"89785","","","","0.0035192403011024","0.0035192403011024","0.0035192403011024"
"89786","0.0003223842941224575","0.0003223842941224575","0.0003223842941224575","0.01526348851621151","0.01526348851621151","0.01526348851621151"
"89788","","","","0.001907613594084978","0.001907613594084978","0.001907613594084978"
"89791","0.00020029293955303729","0.00020029293955303729","0.00020029293955303729","","",""
"89795","0.0015427148900926113","0.0015427148900926113","0.0015427148900926113","","",""
"89797","","","","0.004357340279966593","0.004357340279966593","0.004357340279966593"
"89798","0.0009660948999226093","0.0009660948999226093","0.0009660948999226093","","",""
"89799","","","","0.04867399483919144","0.04867399483919144","0.04867399483919144"
"89823","","","","0.0007010554545558989","0.0007010554545558989","0.0007010554545558989"
"89825","","","","0.020426223054528236","0.020426223054528236","0.020426223054528236"
"89832","0.0003721464890986681","0.0003721464890986681","0.0003721464890986681","","",""
"89842","0.010685370303690434","0.010685370303690434","0.010685370303690434","","",""
"89846","","","","0.00344267045147717","0.00344267045147717","0.00344267045147717"
"89879","","","","0.0027055894024670124","0.0027055894024670124","0.0027055894024670124"
"89886","","","","0.011639203876256943","0.011639203876256943","0.011639203876256943"
"89897","","","","0.032404642552137375","0.032404642552137375","0.032404642552137375"
"89914","0.004534226842224598","0.004534226842224598","0.004534226842224598","","",""
"89918","","","","0.002608481328934431","0.002608481328934431","0.002608481328934431"
"89925","","","","0.0018993839621543884","0.0018993839621543884","0.0018993839621543884"
"89928","0.0008836299530230463","0.0008836299530230463","0.0008836299530230463","","",""
"89935","","","","0.0009474809630773962","0.0009474809630773962","0.0009474809630773962"
"89937","","","","0.0029586786404252052","0.0029586786404252052","0.0029586786404252052"
"89944","0.00019210974278394133","0.00019210974278394133","0.00019210974278394133","","",""
"89949","","","","0.0017931077163666487","0.0017931077163666487","0.0017931077163666487"
"89950","","","","0.002663771156221628","0.002663771156221628","0.002663771156221628"
"89957","","","","0.001478872960433364","0.001478872960433364","0.001478872960433364"
"89973","0.00041701176087372005","0.00041701176087372005","0.00041701176087372005","","",""
"89974","","","","0.003482501022517681","0.003482501022517681","0.003482501022517681"
"89999","0.008441105484962463","0.008441105484962463","0.008441105484962463","","",""
"90005","","","","0.00045573883107863367","0.00045573883107863367","0.00045573883107863367"
"90009","","","","0.0017659603618085384","0.0017659603618085384","0.0017659603618085384"
"90011","","","","0.005272906273603439","0.005272906273603439","0.005272906273603439"
"90012","0.0002963144506793469","0.0002963144506793469","0.0002963144506793469","","",""
"90016","0.0009131923434324563","0.0009131923434324563","0.0009131923434324563","","",""
"90017","","","","0.0008683261112309992","0.0008683261112309992","0.0008683261112309992"
"90018","0.0036258259788155556","0.0036258259788155556","0.0036258259788155556","","",""
"90026","","","","0.03449724242091179","0.03449724242091179","0.03449724242091179"
"90030","","","","0.004435685463249683","0.004435685463249683","0.004435685463249683"
"90047","0.0002006863069254905","0.0002006863069254905","0.0002006863069254905","","",""
"90048","","","","0.0019292004872113466","0.0019292004872113466","0.0019292004872113466"
"90053","0.000543359899893403","0.000543359899893403","0.000543359899893403","","",""
"90055","","","","0.010450789704918861","0.010450789704918861","0.010450789704918861"
"90057","","","","0.0044494010508060455","0.0044494010508060455","0.0044494010508060455"
"90058","0.00013347499771043658","0.00013347499771043658","0.00013347499771043658","","",""
"90060","","","","0.0007102598901838064","0.0007102598901838064","0.0007102598901838064"
"90065","0.007402920164167881","0.007402920164167881","0.007402920164167881","0.0006129002431407571","0.0006129002431407571","0.0006129002431407571"
"90066","0.0019145761616528034","0.0019145761616528034","0.0019145761616528034","","",""
"90067","","","","0.001055068103596568","0.001055068103596568","0.001055068103596568"
"90072","0.0004158627998549491","0.0004158627998549491","0.0004158627998549491","","",""
"90077","","","","0.0012763726990669966","0.0012763726990669966","0.0012763726990669966"
"90079","","","","0.018838688731193542","0.018838688731193542","0.018838688731193542"
"90085","","","","0.00031694205245003104","0.00031694205245003104","0.00031694205245003104"
"90087","","","","0.0029684186447411776","0.0029684186447411776","0.0029684186447411776"
"90090","","","","0.009407269768416882","0.009407269768416882","0.009407269768416882"
"90091","","","","0.0008071762276813388","0.0008071762276813388","0.0008071762276813388"
"90092","0.0008749790722504258","0.0008749790722504258","0.0008749790722504258","","",""
"90099","0.00014970784832257777","0.00014970784832257777","0.00014970784832257777","","",""
"90100","","","","0.0063873776234686375","0.0063873776234686375","0.0063873776234686375"
"90109","","","","0.0028329468332231045","0.0028329468332231045","0.0028329468332231045"
"90113","","","","0.0005808266578242183","0.0005808266578242183","0.0005808266578242183"
"90118","","","","0.0035105589777231216","0.0035105589777231216","0.0035105589777231216"
"90124","","","","0.004020020831376314","0.004020020831376314","0.004020020831376314"
"90127","0.0008007001015357673","0.0008007001015357673","0.0008007001015357673","","",""
"90129","0.0005290540866553783","0.0005290540866553783","0.0005290540866553783","","",""
"90141","","","","0.003805230837315321","0.003805230837315321","0.003805230837315321"
"90149","0.0005728310788981616","0.0005728310788981616","0.0005728310788981616","","",""
"90152","","","","0.012737026438117027","0.012737026438117027","0.012737026438117027"
"90154","","","","0.00257987342774868","0.00257987342774868","0.00257987342774868"
"90156","0.00039064319571480155","0.00039064319571480155","0.00039064319571480155","","",""
"90159","0.0021641843486577272","0.0021641843486577272","0.0021641843486577272","","",""
"90178","0.00024505879264324903","0.00024505879264324903","0.00024505879264324903","","",""
"90191","","","","0.0027616494335234165","0.0027616494335234165","0.0027616494335234165"
"90198","0.00035254121758043766","0.00035254121758043766","0.00035254121758043766","0.01336783729493618","0.01336783729493618","0.01336783729493618"
"90209","0.00017650269728619605","0.00017650269728619605","0.00017650269728619605","","",""
"90210","0.00017793284496292472","0.00017793284496292472","0.00017793284496292472","","",""
"90213","0.001085094641894102","0.001085094641894102","0.001085094641894102","","",""
"90214","0.0006330379983410239","0.0006330379983410239","0.0006330379983410239","","",""
"90216","","","","0.0011019379599019885","0.0011019379599019885","0.0011019379599019885"
"90217","0.0002739394549280405","0.0002739394549280405","0.0002739394549280405","","",""
"90225","","","","0.00043574374285526574","0.00043574374285526574","0.00043574374285526574"
"90230","","","","0.0008275117143057287","0.0008275117143057287","0.0008275117143057287"
"90245","0.00031556549947708845","0.00031556549947708845","0.00031556549947708845","","",""
"90247","0.0010755787370726466","0.0010755787370726466","0.0010755787370726466","","",""
"90253","","","","0.012865782715380192","0.012865782715380192","0.012865782715380192"
"90255","","","","0.0007216609083116055","0.0007216609083116055","0.0007216609083116055"
"90256","0.013726700097322464","0.013726700097322464","0.013726700097322464","","",""
"90263","0.00044897504267282784","0.00044897504267282784","0.00044897504267282784","","",""
"90264","","","","0.0008452123729512095","0.0008452123729512095","0.0008452123729512095"
"90283","0.0004642270796466619","0.0004642270796466619","0.0004642270796466619","","",""
"90284","0.002413560403510928","0.002413560403510928","0.002413560403510928","","",""
"90285","","","","0.0035431785508990288","0.0035431785508990288","0.0035431785508990288"
"90287","0.0001566758583066985","0.0001566758583066985","0.0001566758583066985","0.005062449723482132","0.005062449723482132","0.005062449723482132"
"90288","0.00045197783038020134","0.00045197783038020134","0.00045197783038020134","","",""
"90292","","","","0.0007531983428634703","0.0007531983428634703","0.0007531983428634703"
"90294","","","","0.0029413956217467785","0.0029413956217467785","0.0029413956217467785"
"90298","","","","0.003065928816795349","0.003065928816795349","0.003065928816795349"
"90302","0.0003175951133016497","0.0003175951133016497","0.0003175951133016497","","",""
"90320","","","","0.010114956647157669","0.010114956647157669","0.010114956647157669"
"90328","","","","0.0030899066478013992","0.0030899066478013992","0.0030899066478013992"
"90336","0.000655514420941472","0.000655514420941472","0.000655514420941472","","",""
"90340","","","","0.00033668382093310356","0.00033668382093310356","0.00033668382093310356"
"90341","","","","0.0049049220979213715","0.0049049220979213715","0.0049049220979213715"
"90344","0.0007278078701347113","0.0007278078701347113","0.0007278078701347113","","",""
"90356","","","","0.002490853890776634","0.002490853890776634","0.002490853890776634"
"90358","","","","0.0013975085457786918","0.0013975085457786918","0.0013975085457786918"
"90361","","","","0.0018357583321630955","0.0018357583321630955","0.0018357583321630955"
"90371","0.0005994049133732915","0.0005994049133732915","0.0005994049133732915","","",""
"90378","","","","0.010409333743155003","0.010409333743155003","0.010409333743155003"
"90379","0.0001731376542011276","0.0001731376542011276","0.0001731376542011276","","",""
"90386","0.0002528581244405359","0.0002528581244405359","0.0002528581244405359","","",""
"90388","","","","0.0011748304823413491","0.0011748304823413491","0.0011748304823413491"
"90393","","","","0.0014151183422654867","0.0014151183422654867","0.0014151183422654867"
"90399","0.0003349100879859179","0.0003349100879859179","0.0003349100879859179","","",""
"90407","","","","0.00018998813175130635","0.00018998813175130635","0.00018998813175130635"
"90410","0.0002656906726770103","0.0002656906726770103","0.0002656906726770103","0.0010948480339720845","0.0010948480339720845","0.0010948480339720845"
"90413","0.000523218244779855","0.000523218244779855","0.000523218244779855","","",""
"90414","0.0009064878104254603","0.0009064878104254603","0.0009064878104254603","","",""
"90423","0.0001549349253764376","0.0001549349253764376","0.0001549349253764376","","",""
"90426","","","","0.04610378295183182","0.04610378295183182","0.04610378295183182"
"90437","0.00023778551258146763","0.00023778551258146763","0.00023778551258146763","","",""
"90458","0.0004557519278023392","0.0004557519278023392","0.0004557519278023392","","",""
"90459","0.004654724150896072","0.004654724150896072","0.004654724150896072","0.008392499759793282","0.008392499759793282","0.008392499759793282"
"90463","0.0003007267077919096","0.0003007267077919096","0.0003007267077919096","","",""
"90464","0.0009534425335004926","0.0009534425335004926","0.0009534425335004926","","",""
"90475","","","","0.0007238942780531943","0.0007238942780531943","0.0007238942780531943"
"90477","0.00022107575205154717","0.00022107575205154717","0.00022107575205154717","","",""
"90481","0.002424965612590313","0.002424965612590313","0.002424965612590313","","",""
"90487","0.0012413589283823967","0.0012413589283823967","0.0012413589283823967","","",""
"90491","","","","0.003235367126762867","0.003235367126762867","0.003235367126762867"
"90498","0.0015623533399775624","0.0015623533399775624","0.0015623533399775624","","",""
"90502","0.00013247427705209702","0.00013247427705209702","0.00013247427705209702","0.0008701914339326322","0.0008701914339326322","0.0008701914339326322"
"90507","","","","0.0007092785090208054","0.0007092785090208054","0.0007092785090208054"
"90510","0.00022234856442082673","0.00022234856442082673","0.00022234856442082673","0.0018833205103874207","0.0018833205103874207","0.0018833205103874207"
"90513","0.00017537144594825804","0.00017537144594825804","0.00017537144594825804","","",""
"90519","","","","0.003507594345137477","0.003507594345137477","0.003507594345137477"
"90521","","","","0.0027823999989777803","0.0027823999989777803","0.0027823999989777803"
"90522","","","","0.0018785912543535233","0.0018785912543535233","0.0018785912543535233"
"90524","0.00112240226007998","0.00112240226007998","0.00112240226007998","","",""
"90526","0.0004632565251085907","0.0004632565251085907","0.0004632565251085907","0.01189823541790247","0.01189823541790247","0.01189823541790247"
"90529","0.0008108285255730152","0.0008108285255730152","0.0008108285255730152","0.02338258922100067","0.02338258922100067","0.02338258922100067"
"90535","","","","0.0004465130332391709","0.0004465130332391709","0.0004465130332391709"
"90539","","","","0.000315046840114519","0.000315046840114519","0.000315046840114519"
"90547","0.006328255869448185","0.006328255869448185","0.006328255869448185","","",""
"90573","","","","0.0022081758361309767","0.0022081758361309767","0.0022081758361309767"
"90583","0.004265125375241041","0.004265125375241041","0.004265125375241041","","",""
"90590","","","","0.0006019824068062007","0.0006019824068062007","0.0006019824068062007"
"90598","0.00027497982955537736","0.00027497982955537736","0.00027497982955537736","","",""
"90605","0.00013001369370613247","0.00013001369370613247","0.00013001369370613247","","",""
"90609","","","","0.007712469436228275","0.007712469436228275","0.007712469436228275"
"90610","","","","0.0011308613466098905","0.0011308613466098905","0.0011308613466098905"
"90630","0.0010880789486691356","0.0010880789486691356","0.0010880789486691356","","",""
"90639","","","","0.0004686856991611421","0.0004686856991611421","0.0004686856991611421"
"90642","","","","0.0004093785828445107","0.0004093785828445107","0.0004093785828445107"
"90654","","","","0.0015632141148671508","0.0015632141148671508","0.0015632141148671508"
"90655","","","","0.011819868348538876","0.011819868348538876","0.011819868348538876"
"90657","","","","0.016604823991656303","0.016604823991656303","0.016604823991656303"
"90662","0.00031118214246816933","0.00031118214246816933","0.00031118214246816933","","",""
"90673","","","","0.0020575181115418673","0.0020575181115418673","0.0020575181115418673"
"90677","","","","0.011037260293960571","0.011037260293960571","0.011037260293960571"
"90684","0.0034179198555648327","0.0034179198555648327","0.0034179198555648327","","",""
"90691","0.0011349222622811794","0.0011349222622811794","0.0011349222622811794","","",""
"90701","0.00420236773788929","0.00420236773788929","0.00420236773788929","","",""
"90708","0.002989947097375989","0.002989947097375989","0.002989947097375989","","",""
"90714","","","","0.0007950342842377722","0.0007950342842377722","0.0007950342842377722"
"90722","0.011028147302567959","0.011028147302567959","0.011028147302567959","","",""
"90723","","","","0.006466022226959467","0.006466022226959467","0.006466022226959467"
"90729","","","","0.0003109198296442628","0.0003109198296442628","0.0003109198296442628"
