"Step","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss__MIN","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss__MAX","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss__MIN","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss__MAX","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss__MIN","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss__MAX"
"4064","2.0879263877868652","2.0879263877868652","2.0879263877868652","2.122745990753174","2.122745990753174","2.122745990753174","1.8562469482421875","1.8562469482421875","1.8562469482421875"
"4065","2.1714999675750732","2.1714999675750732","2.1714999675750732","2.215933322906494","2.215933322906494","2.215933322906494","1.8185429573059082","1.8185429573059082","1.8185429573059082"
"4066","1.9869654178619385","1.9869654178619385","1.9869654178619385","2.017634391784668","2.017634391784668","2.017634391784668","1.9471262693405151","1.9471262693405151","1.9471262693405151"
"4067","2.047104597091675","2.047104597091675","2.047104597091675","1.9663158655166626","1.9663158655166626","1.9663158655166626","1.971475601196289","1.971475601196289","1.971475601196289"
"4069","2.015493392944336","2.015493392944336","2.015493392944336","1.6437337398529053","1.6437337398529053","1.6437337398529053","1.7932324409484863","1.7932324409484863","1.7932324409484863"
"4070","1.7856565713882446","1.7856565713882446","1.7856565713882446","1.910489797592163","1.910489797592163","1.910489797592163","1.492035984992981","1.492035984992981","1.492035984992981"
"4071","1.9764732122421265","1.9764732122421265","1.9764732122421265","2.0336787700653076","2.0336787700653076","2.0336787700653076","1.8843193054199219","1.8843193054199219","1.8843193054199219"
"4072","2.06581974029541","2.06581974029541","2.06581974029541","2.1137847900390625","2.1137847900390625","2.1137847900390625","1.836380124092102","1.836380124092102","1.836380124092102"
"4073","1.7161544561386108","1.7161544561386108","1.7161544561386108","2.2927331924438477","2.2927331924438477","2.2927331924438477","1.5892436504364014","1.5892436504364014","1.5892436504364014"
"4074","1.8322618007659912","1.8322618007659912","1.8322618007659912","1.855726718902588","1.855726718902588","1.855726718902588","1.550154447555542","1.550154447555542","1.550154447555542"
"4075","2.091310977935791","2.091310977935791","2.091310977935791","1.9928449392318726","1.9928449392318726","1.9928449392318726","2.0445501804351807","2.0445501804351807","2.0445501804351807"
"4076","1.966261386871338","1.966261386871338","1.966261386871338","1.9634038209915161","1.9634038209915161","1.9634038209915161","1.5703847408294678","1.5703847408294678","1.5703847408294678"
"4077","1.8744564056396484","1.8744564056396484","1.8744564056396484","2.1642661094665527","2.1642661094665527","2.1642661094665527","1.6991658210754395","1.6991658210754395","1.6991658210754395"
"4078","1.7371267080307007","1.7371267080307007","1.7371267080307007","2.050299882888794","2.050299882888794","2.050299882888794","1.5757650136947632","1.5757650136947632","1.5757650136947632"
"4079","1.9250051975250244","1.9250051975250244","1.9250051975250244","1.9938501119613647","1.9938501119613647","1.9938501119613647","1.8413974046707153","1.8413974046707153","1.8413974046707153"
"4080","1.9344897270202637","1.9344897270202637","1.9344897270202637","2.298194646835327","2.298194646835327","2.298194646835327","1.6296979188919067","1.6296979188919067","1.6296979188919067"
"4081","2.109098434448242","2.109098434448242","2.109098434448242","2.0874712467193604","2.0874712467193604","2.0874712467193604","1.8674635887145996","1.8674635887145996","1.8674635887145996"
"4082","1.9462676048278809","1.9462676048278809","1.9462676048278809","2.1823184490203857","2.1823184490203857","2.1823184490203857","1.609950065612793","1.609950065612793","1.609950065612793"
"4083","1.681287169456482","1.681287169456482","1.681287169456482","2.2023770809173584","2.2023770809173584","2.2023770809173584","1.722939372062683","1.722939372062683","1.722939372062683"
"4084","1.7876724004745483","1.7876724004745483","1.7876724004745483","2.286051034927368","2.286051034927368","2.286051034927368","1.5699667930603027","1.5699667930603027","1.5699667930603027"
"4085","1.5191556215286255","1.5191556215286255","1.5191556215286255","2.296520471572876","2.296520471572876","2.296520471572876","1.7221355438232422","1.7221355438232422","1.7221355438232422"
"4086","1.7836517095565796","1.7836517095565796","1.7836517095565796","2.0050718784332275","2.0050718784332275","2.0050718784332275","1.8654963970184326","1.8654963970184326","1.8654963970184326"
"4087","1.8725656270980835","1.8725656270980835","1.8725656270980835","2.0298359394073486","2.0298359394073486","2.0298359394073486","1.675997257232666","1.675997257232666","1.675997257232666"
"4088","1.964626431465149","1.964626431465149","1.964626431465149","2.241788864135742","2.241788864135742","2.241788864135742","1.7029993534088135","1.7029993534088135","1.7029993534088135"
"4089","2.0362565517425537","2.0362565517425537","2.0362565517425537","1.8121436834335327","1.8121436834335327","1.8121436834335327","1.9981582164764404","1.9981582164764404","1.9981582164764404"
"4090","2.0428848266601562","2.0428848266601562","2.0428848266601562","2.0039186477661133","2.0039186477661133","2.0039186477661133","2.1046533584594727","2.1046533584594727","2.1046533584594727"
"4091","2.0436556339263916","2.0436556339263916","2.0436556339263916","1.9881770610809326","1.9881770610809326","1.9881770610809326","1.8391615152359009","1.8391615152359009","1.8391615152359009"
"4092","1.759392499923706","1.759392499923706","1.759392499923706","1.9385582208633423","1.9385582208633423","1.9385582208633423","1.547404170036316","1.547404170036316","1.547404170036316"
"4093","1.670057773590088","1.670057773590088","1.670057773590088","2.144866704940796","2.144866704940796","2.144866704940796","2.055490255355835","2.055490255355835","2.055490255355835"
"4094","1.9018988609313965","1.9018988609313965","1.9018988609313965","1.7973272800445557","1.7973272800445557","1.7973272800445557","1.9773170948028564","1.9773170948028564","1.9773170948028564"
"4095","1.8068774938583374","1.8068774938583374","1.8068774938583374","2.2563939094543457","2.2563939094543457","2.2563939094543457","1.6811487674713135","1.6811487674713135","1.6811487674713135"
"4096","1.6945817470550537","1.6945817470550537","1.6945817470550537","1.9980124235153198","1.9980124235153198","1.9980124235153198","1.8148003816604614","1.8148003816604614","1.8148003816604614"
"4097","1.8930026292800903","1.8930026292800903","1.8930026292800903","2.104905843734741","2.104905843734741","2.104905843734741","1.831460952758789","1.831460952758789","1.831460952758789"
"4098","2.1127777099609375","2.1127777099609375","2.1127777099609375","1.9661058187484741","1.9661058187484741","1.9661058187484741","1.7481986284255981","1.7481986284255981","1.7481986284255981"
"4099","1.8135777711868286","1.8135777711868286","1.8135777711868286","2.0172994136810303","2.0172994136810303","2.0172994136810303","1.6289674043655396","1.6289674043655396","1.6289674043655396"
"4100","1.8215384483337402","1.8215384483337402","1.8215384483337402","1.9170904159545898","1.9170904159545898","1.9170904159545898","1.5366820096969604","1.5366820096969604","1.5366820096969604"
"4101","1.8112061023712158","1.8112061023712158","1.8112061023712158","1.6072496175765991","1.6072496175765991","1.6072496175765991","1.7410186529159546","1.7410186529159546","1.7410186529159546"
"4102","1.7396706342697144","1.7396706342697144","1.7396706342697144","1.8512811660766602","1.8512811660766602","1.8512811660766602","1.7728463411331177","1.7728463411331177","1.7728463411331177"
"4103","1.9544588327407837","1.9544588327407837","1.9544588327407837","2.033036470413208","2.033036470413208","2.033036470413208","1.9200176000595093","1.9200176000595093","1.9200176000595093"
"4104","2.0315463542938232","2.0315463542938232","2.0315463542938232","2.0956032276153564","2.0956032276153564","2.0956032276153564","1.7578991651535034","1.7578991651535034","1.7578991651535034"
"4105","1.8715449571609497","1.8715449571609497","1.8715449571609497","1.9107658863067627","1.9107658863067627","1.9107658863067627","1.6934939622879028","1.6934939622879028","1.6934939622879028"
"4106","1.880570650100708","1.880570650100708","1.880570650100708","2.0331521034240723","2.0331521034240723","2.0331521034240723","1.8028717041015625","1.8028717041015625","1.8028717041015625"
"4107","1.7421220541000366","1.7421220541000366","1.7421220541000366","2.038290023803711","2.038290023803711","2.038290023803711","1.7768000364303589","1.7768000364303589","1.7768000364303589"
"4108","1.7490991353988647","1.7490991353988647","1.7490991353988647","2.137629747390747","2.137629747390747","2.137629747390747","1.6185671091079712","1.6185671091079712","1.6185671091079712"
"4109","1.5923014879226685","1.5923014879226685","1.5923014879226685","2.1480679512023926","2.1480679512023926","2.1480679512023926","1.899951696395874","1.899951696395874","1.899951696395874"
"4110","2.0194742679595947","2.0194742679595947","2.0194742679595947","1.9055737257003784","1.9055737257003784","1.9055737257003784","1.8873398303985596","1.8873398303985596","1.8873398303985596"
"4111","1.7495694160461426","1.7495694160461426","1.7495694160461426","2.013638734817505","2.013638734817505","2.013638734817505","2.104389190673828","2.104389190673828","2.104389190673828"
"4112","1.8443737030029297","1.8443737030029297","1.8443737030029297","1.9748601913452148","1.9748601913452148","1.9748601913452148","2.049769878387451","2.049769878387451","2.049769878387451"
"4113","1.7570573091506958","1.7570573091506958","1.7570573091506958","1.8117029666900635","1.8117029666900635","1.8117029666900635","1.7367935180664062","1.7367935180664062","1.7367935180664062"
"4114","1.7425307035446167","1.7425307035446167","1.7425307035446167","2.0815978050231934","2.0815978050231934","2.0815978050231934","1.828006386756897","1.828006386756897","1.828006386756897"
"4115","1.8730658292770386","1.8730658292770386","1.8730658292770386","1.8933864831924438","1.8933864831924438","1.8933864831924438","1.7791179418563843","1.7791179418563843","1.7791179418563843"
"4116","2.1447548866271973","2.1447548866271973","2.1447548866271973","2.1989803314208984","2.1989803314208984","2.1989803314208984","1.577633023262024","1.577633023262024","1.577633023262024"
"4117","1.7441164255142212","1.7441164255142212","1.7441164255142212","1.9049806594848633","1.9049806594848633","1.9049806594848633","1.8033348321914673","1.8033348321914673","1.8033348321914673"
"4118","2.002495765686035","2.002495765686035","2.002495765686035","2.134730577468872","2.134730577468872","2.134730577468872","1.9814993143081665","1.9814993143081665","1.9814993143081665"
"4119","1.7488608360290527","1.7488608360290527","1.7488608360290527","2.1679821014404297","2.1679821014404297","2.1679821014404297","1.709792137145996","1.709792137145996","1.709792137145996"
"4120","1.9923336505889893","1.9923336505889893","1.9923336505889893","2.026963710784912","2.026963710784912","2.026963710784912","1.8443735837936401","1.8443735837936401","1.8443735837936401"
"4121","1.9645203351974487","1.9645203351974487","1.9645203351974487","2.0190656185150146","2.0190656185150146","2.0190656185150146","1.8598394393920898","1.8598394393920898","1.8598394393920898"
"4122","1.940781831741333","1.940781831741333","1.940781831741333","2.3353347778320312","2.3353347778320312","2.3353347778320312","1.9879347085952759","1.9879347085952759","1.9879347085952759"
"4123","1.6066267490386963","1.6066267490386963","1.6066267490386963","2.0124402046203613","2.0124402046203613","2.0124402046203613","1.994464635848999","1.994464635848999","1.994464635848999"
"4124","2.047830581665039","2.047830581665039","2.047830581665039","2.0621566772460938","2.0621566772460938","2.0621566772460938","1.6413135528564453","1.6413135528564453","1.6413135528564453"
"4125","2.106811761856079","2.106811761856079","2.106811761856079","1.7580113410949707","1.7580113410949707","1.7580113410949707","1.7202367782592773","1.7202367782592773","1.7202367782592773"
"4126","2.016887903213501","2.016887903213501","2.016887903213501","1.8732960224151611","1.8732960224151611","1.8732960224151611","1.5954930782318115","1.5954930782318115","1.5954930782318115"
"4127","2.1391186714172363","2.1391186714172363","2.1391186714172363","1.9763731956481934","1.9763731956481934","1.9763731956481934","1.9715492725372314","1.9715492725372314","1.9715492725372314"
"4128","2.1196513175964355","2.1196513175964355","2.1196513175964355","1.9337576627731323","1.9337576627731323","1.9337576627731323","1.954495906829834","1.954495906829834","1.954495906829834"
"4129","2.1836907863616943","2.1836907863616943","2.1836907863616943","1.9835708141326904","1.9835708141326904","1.9835708141326904","1.9009895324707031","1.9009895324707031","1.9009895324707031"
"4130","1.8813015222549438","1.8813015222549438","1.8813015222549438","1.9475293159484863","1.9475293159484863","1.9475293159484863","1.7628976106643677","1.7628976106643677","1.7628976106643677"
"4131","1.9464905261993408","1.9464905261993408","1.9464905261993408","1.848402976989746","1.848402976989746","1.848402976989746","1.67610502243042","1.67610502243042","1.67610502243042"
"4132","1.5583187341690063","1.5583187341690063","1.5583187341690063","1.8269802331924438","1.8269802331924438","1.8269802331924438","1.8568956851959229","1.8568956851959229","1.8568956851959229"
"4133","1.818610429763794","1.818610429763794","1.818610429763794","1.8848057985305786","1.8848057985305786","1.8848057985305786","1.7599310874938965","1.7599310874938965","1.7599310874938965"
"4134","1.70603609085083","1.70603609085083","1.70603609085083","1.8249924182891846","1.8249924182891846","1.8249924182891846","1.8171820640563965","1.8171820640563965","1.8171820640563965"
"4135","1.946778655052185","1.946778655052185","1.946778655052185","1.9328312873840332","1.9328312873840332","1.9328312873840332","1.914937973022461","1.914937973022461","1.914937973022461"
"4136","1.9068832397460938","1.9068832397460938","1.9068832397460938","1.974575400352478","1.974575400352478","1.974575400352478","1.8885657787322998","1.8885657787322998","1.8885657787322998"
"4137","1.9269481897354126","1.9269481897354126","1.9269481897354126","2.094592809677124","2.094592809677124","2.094592809677124","1.9629377126693726","1.9629377126693726","1.9629377126693726"
"4138","1.8177368640899658","1.8177368640899658","1.8177368640899658","1.9340156316757202","1.9340156316757202","1.9340156316757202","1.9349795579910278","1.9349795579910278","1.9349795579910278"
"4139","1.907296061515808","1.907296061515808","1.907296061515808","1.9025694131851196","1.9025694131851196","1.9025694131851196","1.792885422706604","1.792885422706604","1.792885422706604"
"4140","1.8947398662567139","1.8947398662567139","1.8947398662567139","2.0096733570098877","2.0096733570098877","2.0096733570098877","1.8100783824920654","1.8100783824920654","1.8100783824920654"
"4141","1.9378588199615479","1.9378588199615479","1.9378588199615479","2.122006893157959","2.122006893157959","2.122006893157959","1.8176088333129883","1.8176088333129883","1.8176088333129883"
"4142","1.922087550163269","1.922087550163269","1.922087550163269","2.181924819946289","2.181924819946289","2.181924819946289","2.1264171600341797","2.1264171600341797","2.1264171600341797"
"4143","1.9143375158309937","1.9143375158309937","1.9143375158309937","2.011749744415283","2.011749744415283","2.011749744415283","1.9397028684616089","1.9397028684616089","1.9397028684616089"
"4144","1.9569973945617676","1.9569973945617676","1.9569973945617676","2.050320863723755","2.050320863723755","2.050320863723755","1.7328698635101318","1.7328698635101318","1.7328698635101318"
"4145","1.935876488685608","1.935876488685608","1.935876488685608","1.9661552906036377","1.9661552906036377","1.9661552906036377","1.9299732446670532","1.9299732446670532","1.9299732446670532"
"4146","1.932686686515808","1.932686686515808","1.932686686515808","2.2376465797424316","2.2376465797424316","2.2376465797424316","1.8212968111038208","1.8212968111038208","1.8212968111038208"
"4147","1.5483298301696777","1.5483298301696777","1.5483298301696777","2.131608009338379","2.131608009338379","2.131608009338379","1.900538444519043","1.900538444519043","1.900538444519043"
"4148","1.9204151630401611","1.9204151630401611","1.9204151630401611","1.8805173635482788","1.8805173635482788","1.8805173635482788","2.0288798809051514","2.0288798809051514","2.0288798809051514"
"4149","1.9924170970916748","1.9924170970916748","1.9924170970916748","2.090588092803955","2.090588092803955","2.090588092803955","1.978657603263855","1.978657603263855","1.978657603263855"
"4150","1.6490367650985718","1.6490367650985718","1.6490367650985718","2.0691375732421875","2.0691375732421875","2.0691375732421875","1.9023243188858032","1.9023243188858032","1.9023243188858032"
"4151","2.0193731784820557","2.0193731784820557","2.0193731784820557","1.6350160837173462","1.6350160837173462","1.6350160837173462","1.6884838342666626","1.6884838342666626","1.6884838342666626"
"4152","1.7076653242111206","1.7076653242111206","1.7076653242111206","1.8847310543060303","1.8847310543060303","1.8847310543060303","1.6700549125671387","1.6700549125671387","1.6700549125671387"
"4153","1.787036418914795","1.787036418914795","1.787036418914795","2.1688718795776367","2.1688718795776367","2.1688718795776367","1.667331337928772","1.667331337928772","1.667331337928772"
"4154","2.0119879245758057","2.0119879245758057","2.0119879245758057","1.8445549011230469","1.8445549011230469","1.8445549011230469","1.7436171770095825","1.7436171770095825","1.7436171770095825"
"4155","2.055727243423462","2.055727243423462","2.055727243423462","2.0282511711120605","2.0282511711120605","2.0282511711120605","1.8855475187301636","1.8855475187301636","1.8855475187301636"
"4156","1.9770735502243042","1.9770735502243042","1.9770735502243042","2.003220796585083","2.003220796585083","2.003220796585083","1.8351993560791016","1.8351993560791016","1.8351993560791016"
"4157","1.8417843580245972","1.8417843580245972","1.8417843580245972","1.9656767845153809","1.9656767845153809","1.9656767845153809","1.8452891111373901","1.8452891111373901","1.8452891111373901"
"4158","1.8610047101974487","1.8610047101974487","1.8610047101974487","2.1075851917266846","2.1075851917266846","2.1075851917266846","2.025783061981201","2.025783061981201","2.025783061981201"
"4159","1.872283935546875","1.872283935546875","1.872283935546875","1.792587399482727","1.792587399482727","1.792587399482727","1.8637906312942505","1.8637906312942505","1.8637906312942505"
"4160","1.986762285232544","1.986762285232544","1.986762285232544","2.129114866256714","2.129114866256714","2.129114866256714","1.8406074047088623","1.8406074047088623","1.8406074047088623"
"4161","1.8636313676834106","1.8636313676834106","1.8636313676834106","1.8142024278640747","1.8142024278640747","1.8142024278640747","1.759247899055481","1.759247899055481","1.759247899055481"
"4162","1.7603570222854614","1.7603570222854614","1.7603570222854614","1.9801915884017944","1.9801915884017944","1.9801915884017944","1.7670707702636719","1.7670707702636719","1.7670707702636719"
"4163","1.9571013450622559","1.9571013450622559","1.9571013450622559","2.1926372051239014","2.1926372051239014","2.1926372051239014","1.794179916381836","1.794179916381836","1.794179916381836"
"4164","1.9786099195480347","1.9786099195480347","1.9786099195480347","2.0516343116760254","2.0516343116760254","2.0516343116760254","1.657489538192749","1.657489538192749","1.657489538192749"
"4165","1.8635766506195068","1.8635766506195068","1.8635766506195068","1.754248023033142","1.754248023033142","1.754248023033142","1.6225359439849854","1.6225359439849854","1.6225359439849854"
"4166","1.8704723119735718","1.8704723119735718","1.8704723119735718","1.8486430644989014","1.8486430644989014","1.8486430644989014","1.7498348951339722","1.7498348951339722","1.7498348951339722"
"4167","2.1854779720306396","2.1854779720306396","2.1854779720306396","1.9961254596710205","1.9961254596710205","1.9961254596710205","1.7804632186889648","1.7804632186889648","1.7804632186889648"
"4168","2.289527416229248","2.289527416229248","2.289527416229248","1.988594889640808","1.988594889640808","1.988594889640808","1.8295857906341553","1.8295857906341553","1.8295857906341553"
"4169","1.9691822528839111","1.9691822528839111","1.9691822528839111","1.916166067123413","1.916166067123413","1.916166067123413","1.9685664176940918","1.9685664176940918","1.9685664176940918"
"4170","1.826444387435913","1.826444387435913","1.826444387435913","2.1996076107025146","2.1996076107025146","2.1996076107025146","1.9138286113739014","1.9138286113739014","1.9138286113739014"
"4171","1.9729349613189697","1.9729349613189697","1.9729349613189697","1.8685493469238281","1.8685493469238281","1.8685493469238281","1.8914313316345215","1.8914313316345215","1.8914313316345215"
"4172","1.8950130939483643","1.8950130939483643","1.8950130939483643","2.008165121078491","2.008165121078491","2.008165121078491","2.144685745239258","2.144685745239258","2.144685745239258"
"4173","1.8209257125854492","1.8209257125854492","1.8209257125854492","1.986335039138794","1.986335039138794","1.986335039138794","2.1273694038391113","2.1273694038391113","2.1273694038391113"
"4174","2.1909658908843994","2.1909658908843994","2.1909658908843994","2.3147990703582764","2.3147990703582764","2.3147990703582764","1.5200444459915161","1.5200444459915161","1.5200444459915161"
"4175","1.954506754875183","1.954506754875183","1.954506754875183","2.0336992740631104","2.0336992740631104","2.0336992740631104","1.7129480838775635","1.7129480838775635","1.7129480838775635"
"4176","1.686761736869812","1.686761736869812","1.686761736869812","2.173496961593628","2.173496961593628","2.173496961593628","1.9939860105514526","1.9939860105514526","1.9939860105514526"
"4177","1.7581201791763306","1.7581201791763306","1.7581201791763306","2.1455719470977783","2.1455719470977783","2.1455719470977783","1.6591079235076904","1.6591079235076904","1.6591079235076904"
"4178","1.8860328197479248","1.8860328197479248","1.8860328197479248","1.8981527090072632","1.8981527090072632","1.8981527090072632","1.800853967666626","1.800853967666626","1.800853967666626"
"4179","1.951903223991394","1.951903223991394","1.951903223991394","1.8548630475997925","1.8548630475997925","1.8548630475997925","1.3827825784683228","1.3827825784683228","1.3827825784683228"
"4180","2.015505313873291","2.015505313873291","2.015505313873291","1.991531252861023","1.991531252861023","1.991531252861023","1.844955325126648","1.844955325126648","1.844955325126648"
"4181","1.6433805227279663","1.6433805227279663","1.6433805227279663","1.9942251443862915","1.9942251443862915","1.9942251443862915","1.818623661994934","1.818623661994934","1.818623661994934"
"4182","2.1301493644714355","2.1301493644714355","2.1301493644714355","2.002058506011963","2.002058506011963","2.002058506011963","1.6929802894592285","1.6929802894592285","1.6929802894592285"
"4183","2.021855354309082","2.021855354309082","2.021855354309082","2.0972790718078613","2.0972790718078613","2.0972790718078613","1.9221913814544678","1.9221913814544678","1.9221913814544678"
"4184","2.1325080394744873","2.1325080394744873","2.1325080394744873","2.0228540897369385","2.0228540897369385","2.0228540897369385","1.874618649482727","1.874618649482727","1.874618649482727"
"4185","1.910122036933899","1.910122036933899","1.910122036933899","2.0153369903564453","2.0153369903564453","2.0153369903564453","1.6946648359298706","1.6946648359298706","1.6946648359298706"
"4186","1.6855899095535278","1.6855899095535278","1.6855899095535278","2.2195916175842285","2.2195916175842285","2.2195916175842285","1.6757385730743408","1.6757385730743408","1.6757385730743408"
"4187","2.076721668243408","2.076721668243408","2.076721668243408","1.9541428089141846","1.9541428089141846","1.9541428089141846","1.6864451169967651","1.6864451169967651","1.6864451169967651"
"4188","1.8874090909957886","1.8874090909957886","1.8874090909957886","1.9962666034698486","1.9962666034698486","1.9962666034698486","1.9335334300994873","1.9335334300994873","1.9335334300994873"
"4189","2.029409408569336","2.029409408569336","2.029409408569336","1.9620846509933472","1.9620846509933472","1.9620846509933472","1.6269268989562988","1.6269268989562988","1.6269268989562988"
"4190","1.75667142868042","1.75667142868042","1.75667142868042","1.8280593156814575","1.8280593156814575","1.8280593156814575","1.8232336044311523","1.8232336044311523","1.8232336044311523"
"4191","1.9832278490066528","1.9832278490066528","1.9832278490066528","1.9359198808670044","1.9359198808670044","1.9359198808670044","1.8746601343154907","1.8746601343154907","1.8746601343154907"
"4192","1.9520750045776367","1.9520750045776367","1.9520750045776367","1.962922215461731","1.962922215461731","1.962922215461731","2.10353946685791","2.10353946685791","2.10353946685791"
"4193","2.045197010040283","2.045197010040283","2.045197010040283","2.074507474899292","2.074507474899292","2.074507474899292","1.8335659503936768","1.8335659503936768","1.8335659503936768"
"4194","1.7276029586791992","1.7276029586791992","1.7276029586791992","1.8376860618591309","1.8376860618591309","1.8376860618591309","1.7358481884002686","1.7358481884002686","1.7358481884002686"
"4195","1.9944523572921753","1.9944523572921753","1.9944523572921753","2.109464168548584","2.109464168548584","2.109464168548584","1.596740484237671","1.596740484237671","1.596740484237671"
"4196","1.8972177505493164","1.8972177505493164","1.8972177505493164","2.0476126670837402","2.0476126670837402","2.0476126670837402","1.6744707822799683","1.6744707822799683","1.6744707822799683"
"4197","1.8868883848190308","1.8868883848190308","1.8868883848190308","2.1453311443328857","2.1453311443328857","2.1453311443328857","1.8120379447937012","1.8120379447937012","1.8120379447937012"
"4198","1.8519350290298462","1.8519350290298462","1.8519350290298462","1.877148151397705","1.877148151397705","1.877148151397705","1.9344804286956787","1.9344804286956787","1.9344804286956787"
"4199","1.8311649560928345","1.8311649560928345","1.8311649560928345","1.8806209564208984","1.8806209564208984","1.8806209564208984","1.6896084547042847","1.6896084547042847","1.6896084547042847"
"4200","1.8174402713775635","1.8174402713775635","1.8174402713775635","2.105708360671997","2.105708360671997","2.105708360671997","1.7067432403564453","1.7067432403564453","1.7067432403564453"
"4201","2.254944324493408","2.254944324493408","2.254944324493408","2.0796945095062256","2.0796945095062256","2.0796945095062256","1.7803107500076294","1.7803107500076294","1.7803107500076294"
"4202","1.9497941732406616","1.9497941732406616","1.9497941732406616","2.0322535037994385","2.0322535037994385","2.0322535037994385","1.850764513015747","1.850764513015747","1.850764513015747"
"4203","1.8447831869125366","1.8447831869125366","1.8447831869125366","2.3443450927734375","2.3443450927734375","2.3443450927734375","1.7122653722763062","1.7122653722763062","1.7122653722763062"
"4204","1.7117156982421875","1.7117156982421875","1.7117156982421875","2.0813441276550293","2.0813441276550293","2.0813441276550293","1.7930852174758911","1.7930852174758911","1.7930852174758911"
"4205","1.5571562051773071","1.5571562051773071","1.5571562051773071","2.0924346446990967","2.0924346446990967","2.0924346446990967","1.6072700023651123","1.6072700023651123","1.6072700023651123"
"4206","1.9506300687789917","1.9506300687789917","1.9506300687789917","2.0754029750823975","2.0754029750823975","2.0754029750823975","1.7902182340621948","1.7902182340621948","1.7902182340621948"
"4207","2.130680799484253","2.130680799484253","2.130680799484253","1.8023861646652222","1.8023861646652222","1.8023861646652222","1.980566143989563","1.980566143989563","1.980566143989563"
"4208","2.019073963165283","2.019073963165283","2.019073963165283","1.9021095037460327","1.9021095037460327","1.9021095037460327","1.8970303535461426","1.8970303535461426","1.8970303535461426"
"4209","1.7838157415390015","1.7838157415390015","1.7838157415390015","1.9225313663482666","1.9225313663482666","1.9225313663482666","1.830640435218811","1.830640435218811","1.830640435218811"
"4210","1.989073634147644","1.989073634147644","1.989073634147644","2.121356248855591","2.121356248855591","2.121356248855591","1.8015573024749756","1.8015573024749756","1.8015573024749756"
"4211","1.9868501424789429","1.9868501424789429","1.9868501424789429","1.954572319984436","1.954572319984436","1.954572319984436","1.805153250694275","1.805153250694275","1.805153250694275"
"4212","1.9566872119903564","1.9566872119903564","1.9566872119903564","1.8631762266159058","1.8631762266159058","1.8631762266159058","1.9128062725067139","1.9128062725067139","1.9128062725067139"
"4213","2.088793992996216","2.088793992996216","2.088793992996216","2.0694475173950195","2.0694475173950195","2.0694475173950195","1.5049208402633667","1.5049208402633667","1.5049208402633667"
"4214","1.761264443397522","1.761264443397522","1.761264443397522","2.102142333984375","2.102142333984375","2.102142333984375","1.9442468881607056","1.9442468881607056","1.9442468881607056"
"4215","1.8083513975143433","1.8083513975143433","1.8083513975143433","2.0415265560150146","2.0415265560150146","2.0415265560150146","2.1268770694732666","2.1268770694732666","2.1268770694732666"
"4216","2.176680564880371","2.176680564880371","2.176680564880371","1.9194415807724","1.9194415807724","1.9194415807724","2.032564401626587","2.032564401626587","2.032564401626587"
"4217","1.8562560081481934","1.8562560081481934","1.8562560081481934","2.21291184425354","2.21291184425354","2.21291184425354","1.7189967632293701","1.7189967632293701","1.7189967632293701"
"4218","1.6641689538955688","1.6641689538955688","1.6641689538955688","1.9845330715179443","1.9845330715179443","1.9845330715179443","1.9401757717132568","1.9401757717132568","1.9401757717132568"
"4219","1.9715092182159424","1.9715092182159424","1.9715092182159424","1.8301836252212524","1.8301836252212524","1.8301836252212524","1.8870426416397095","1.8870426416397095","1.8870426416397095"
"4220","1.9140220880508423","1.9140220880508423","1.9140220880508423","1.9163732528686523","1.9163732528686523","1.9163732528686523","1.7751107215881348","1.7751107215881348","1.7751107215881348"
"4221","1.7147696018218994","1.7147696018218994","1.7147696018218994","2.102910041809082","2.102910041809082","2.102910041809082","2.0318684577941895","2.0318684577941895","2.0318684577941895"
"4222","1.8376927375793457","1.8376927375793457","1.8376927375793457","2.058575391769409","2.058575391769409","2.058575391769409","1.7421408891677856","1.7421408891677856","1.7421408891677856"
"4223","1.7489567995071411","1.7489567995071411","1.7489567995071411","2.006586790084839","2.006586790084839","2.006586790084839","1.7744133472442627","1.7744133472442627","1.7744133472442627"
"4224","1.8785055875778198","1.8785055875778198","1.8785055875778198","2.270305633544922","2.270305633544922","2.270305633544922","1.7092094421386719","1.7092094421386719","1.7092094421386719"
"4225","2.0522148609161377","2.0522148609161377","2.0522148609161377","1.9535338878631592","1.9535338878631592","1.9535338878631592","1.8099969625473022","1.8099969625473022","1.8099969625473022"
"4226","1.9228153228759766","1.9228153228759766","1.9228153228759766","2.0491390228271484","2.0491390228271484","2.0491390228271484","1.6752119064331055","1.6752119064331055","1.6752119064331055"
"4227","1.8839129209518433","1.8839129209518433","1.8839129209518433","2.206385612487793","2.206385612487793","2.206385612487793","1.8838932514190674","1.8838932514190674","1.8838932514190674"
