"Step","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss__MIN","mobilenet_Task Weight Decay_0.0001_Sunday_16_March_2025_02h_47m_48s - Train/loss__MAX","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss__MIN","mobilenet_Task Weight Decay_0.0005_Sunday_16_March_2025_02h_46m_11s - Train/loss__MAX"
"60144","0.0036632921546697617","0.0036632921546697617","0.0036632921546697617","","",""
"60156","0.010733773931860924","0.010733773931860924","0.010733773931860924","","",""
"60157","","","","0.3706349730491638","0.3706349730491638","0.3706349730491638"
"60159","","","","0.421054482460022","0.421054482460022","0.421054482460022"
"60164","","","","0.28404155373573303","0.28404155373573303","0.28404155373573303"
"60166","","","","0.4719422161579132","0.4719422161579132","0.4719422161579132"
"60168","","","","0.24930748343467712","0.24930748343467712","0.24930748343467712"
"60172","","","","0.21786634624004364","0.21786634624004364","0.21786634624004364"
"60173","0.0031969856936484575","0.0031969856936484575","0.0031969856936484575","","",""
"60178","0.002580092754215002","0.002580092754215002","0.002580092754215002","","",""
"60179","","","","0.3785543441772461","0.3785543441772461","0.3785543441772461"
"60181","","","","0.2902164161205292","0.2902164161205292","0.2902164161205292"
"60202","","","","0.35691240429878235","0.35691240429878235","0.35691240429878235"
"60208","0.023839328438043594","0.023839328438043594","0.023839328438043594","","",""
"60209","","","","0.2866639196872711","0.2866639196872711","0.2866639196872711"
"60210","0.0033705104142427444","0.0033705104142427444","0.0033705104142427444","","",""
"60212","","","","0.30287134647369385","0.30287134647369385","0.30287134647369385"
"60214","","","","0.38239532709121704","0.38239532709121704","0.38239532709121704"
"60223","","","","0.26037856936454773","0.26037856936454773","0.26037856936454773"
"60234","0.004257342778146267","0.004257342778146267","0.004257342778146267","","",""
"60270","","","","0.32143834233283997","0.32143834233283997","0.32143834233283997"
"60277","0.010178814642131329","0.010178814642131329","0.010178814642131329","","",""
"60278","0.0019966221880167723","0.0019966221880167723","0.0019966221880167723","","",""
"60298","","","","0.31376245617866516","0.31376245617866516","0.31376245617866516"
"60306","","","","0.2946815490722656","0.2946815490722656","0.2946815490722656"
"60309","0.002455364912748337","0.002455364912748337","0.002455364912748337","","",""
"60310","0.008115222677588463","0.008115222677588463","0.008115222677588463","0.2998943328857422","0.2998943328857422","0.2998943328857422"
"60316","","","","0.3001178801059723","0.3001178801059723","0.3001178801059723"
"60325","","","","0.2027757316827774","0.2027757316827774","0.2027757316827774"
"60329","","","","0.22355470061302185","0.22355470061302185","0.22355470061302185"
"60342","0.0028136016335338354","0.0028136016335338354","0.0028136016335338354","","",""
"60343","","","","0.20202188193798065","0.20202188193798065","0.20202188193798065"
"60345","0.020073436200618744","0.020073436200618744","0.020073436200618744","","",""
"60348","","","","0.29583531618118286","0.29583531618118286","0.29583531618118286"
"60351","0.0023687584325671196","0.0023687584325671196","0.0023687584325671196","","",""
"60354","0.003270686836913228","0.003270686836913228","0.003270686836913228","","",""
"60356","0.00411231117323041","0.00411231117323041","0.00411231117323041","","",""
"60359","","","","0.36482924222946167","0.36482924222946167","0.36482924222946167"
"60365","0.005138845182955265","0.005138845182955265","0.005138845182955265","","",""
"60372","","","","0.24465815722942352","0.24465815722942352","0.24465815722942352"
"60384","","","","0.2581872045993805","0.2581872045993805","0.2581872045993805"
"60386","","","","0.31843841075897217","0.31843841075897217","0.31843841075897217"
"60389","","","","0.33241885900497437","0.33241885900497437","0.33241885900497437"
"60390","0.0023328920360654593","0.0023328920360654593","0.0023328920360654593","","",""
"60392","0.0036811886820942163","0.0036811886820942163","0.0036811886820942163","","",""
"60393","0.0023856768384575844","0.0023856768384575844","0.0023856768384575844","","",""
"60394","","","","0.15222017467021942","0.15222017467021942","0.15222017467021942"
"60418","","","","0.29586338996887207","0.29586338996887207","0.29586338996887207"
"60419","","","","0.31035828590393066","0.31035828590393066","0.31035828590393066"
"60424","0.009762391448020935","0.009762391448020935","0.009762391448020935","","",""
"60425","","","","0.2871292233467102","0.2871292233467102","0.2871292233467102"
"60434","","","","0.4129512310028076","0.4129512310028076","0.4129512310028076"
"60436","","","","0.27275192737579346","0.27275192737579346","0.27275192737579346"
"60440","","","","0.41614916920661926","0.41614916920661926","0.41614916920661926"
"60448","0.0025365594774484634","0.0025365594774484634","0.0025365594774484634","","",""
"60449","","","","0.29427966475486755","0.29427966475486755","0.29427966475486755"
"60452","0.0034431430976837873","0.0034431430976837873","0.0034431430976837873","","",""
"60453","","","","0.2757492661476135","0.2757492661476135","0.2757492661476135"
"60460","","","","0.4117930829524994","0.4117930829524994","0.4117930829524994"
"60468","0.0040427385829389095","0.0040427385829389095","0.0040427385829389095","","",""
"60471","","","","0.39803844690322876","0.39803844690322876","0.39803844690322876"
"60476","0.005896483547985554","0.005896483547985554","0.005896483547985554","","",""
"60477","","","","0.2321297824382782","0.2321297824382782","0.2321297824382782"
"60481","","","","0.41756245493888855","0.41756245493888855","0.41756245493888855"
"60484","","","","0.28125688433647156","0.28125688433647156","0.28125688433647156"
"60493","0.005182477645576","0.005182477645576","0.005182477645576","0.38288331031799316","0.38288331031799316","0.38288331031799316"
"60499","0.002919425955042243","0.002919425955042243","0.002919425955042243","","",""
"60508","0.004128687083721161","0.004128687083721161","0.004128687083721161","","",""
"60514","0.004235264845192432","0.004235264845192432","0.004235264845192432","","",""
"60521","0.0034220831003040075","0.0034220831003040075","0.0034220831003040075","","",""
"60525","0.005876981653273106","0.005876981653273106","0.005876981653273106","0.3310959041118622","0.3310959041118622","0.3310959041118622"
"60527","0.0031467711087316275","0.0031467711087316275","0.0031467711087316275","","",""
"60532","","","","0.5462570190429688","0.5462570190429688","0.5462570190429688"
"60535","","","","0.24468904733657837","0.24468904733657837","0.24468904733657837"
"60541","0.002633249619975686","0.002633249619975686","0.002633249619975686","","",""
"60547","0.003856181399896741","0.003856181399896741","0.003856181399896741","","",""
"60558","0.0025673960335552692","0.0025673960335552692","0.0025673960335552692","","",""
"60569","0.0031901479233056307","0.0031901479233056307","0.0031901479233056307","0.151170551776886","0.151170551776886","0.151170551776886"
"60570","","","","0.26522529125213623","0.26522529125213623","0.26522529125213623"
"60571","0.0027196831069886684","0.0027196831069886684","0.0027196831069886684","","",""
"60575","0.0031109380070120096","0.0031109380070120096","0.0031109380070120096","","",""
"60580","0.0040239254012703896","0.0040239254012703896","0.0040239254012703896","","",""
"60582","0.003939707297831774","0.003939707297831774","0.003939707297831774","","",""
"60590","","","","0.3898751437664032","0.3898751437664032","0.3898751437664032"
"60593","0.002747350838035345","0.002747350838035345","0.002747350838035345","","",""
"60602","","","","0.3602665662765503","0.3602665662765503","0.3602665662765503"
"60605","0.00262036663480103","0.00262036663480103","0.00262036663480103","","",""
"60612","0.0032774547580629587","0.0032774547580629587","0.0032774547580629587","","",""
"60615","","","","0.21204239130020142","0.21204239130020142","0.21204239130020142"
"60619","0.003195466473698616","0.003195466473698616","0.003195466473698616","","",""
"60620","","","","0.2905835211277008","0.2905835211277008","0.2905835211277008"
"60626","","","","0.3067275881767273","0.3067275881767273","0.3067275881767273"
"60632","","","","0.292601078748703","0.292601078748703","0.292601078748703"
"60634","0.0037849198561161757","0.0037849198561161757","0.0037849198561161757","","",""
"60642","","","","0.24406678974628448","0.24406678974628448","0.24406678974628448"
"60652","","","","0.28658410906791687","0.28658410906791687","0.28658410906791687"
"60659","0.0030727230478078127","0.0030727230478078127","0.0030727230478078127","","",""
"60666","","","","0.27315616607666016","0.27315616607666016","0.27315616607666016"
"60667","0.004937017802149057","0.004937017802149057","0.004937017802149057","","",""
"60669","0.002933449111878872","0.002933449111878872","0.002933449111878872","0.30191469192504883","0.30191469192504883","0.30191469192504883"
"60694","0.00516154570505023","0.00516154570505023","0.00516154570505023","","",""
"60697","0.004404314793646336","0.004404314793646336","0.004404314793646336","","",""
"60698","","","","0.24893900752067566","0.24893900752067566","0.24893900752067566"
"60703","0.007037839852273464","0.007037839852273464","0.007037839852273464","","",""
"60706","","","","0.19562308490276337","0.19562308490276337","0.19562308490276337"
"60708","","","","0.22973491251468658","0.22973491251468658","0.22973491251468658"
"60715","0.003940700553357601","0.003940700553357601","0.003940700553357601","","",""
"60720","","","","0.2610408365726471","0.2610408365726471","0.2610408365726471"
"60724","","","","0.196761816740036","0.196761816740036","0.196761816740036"
"60726","0.005622168071568012","0.005622168071568012","0.005622168071568012","","",""
"60731","0.0134251918643713","0.0134251918643713","0.0134251918643713","0.21888011693954468","0.21888011693954468","0.21888011693954468"
"60732","","","","0.21782812476158142","0.21782812476158142","0.21782812476158142"
"60736","0.0040039182640612125","0.0040039182640612125","0.0040039182640612125","","",""
"60737","0.007324837613850832","0.007324837613850832","0.007324837613850832","","",""
"60742","","","","0.35721972584724426","0.35721972584724426","0.35721972584724426"
"60743","","","","0.3429291248321533","0.3429291248321533","0.3429291248321533"
"60754","","","","0.26429688930511475","0.26429688930511475","0.26429688930511475"
"60755","0.0023474551271647215","0.0023474551271647215","0.0023474551271647215","","",""
"60760","","","","0.27849671244621277","0.27849671244621277","0.27849671244621277"
"60763","0.0023507417645305395","0.0023507417645305395","0.0023507417645305395","","",""
"60767","0.011001702398061752","0.011001702398061752","0.011001702398061752","","",""
"60770","","","","0.18139806389808655","0.18139806389808655","0.18139806389808655"
"60771","0.0032710027880966663","0.0032710027880966663","0.0032710027880966663","0.3424791097640991","0.3424791097640991","0.3424791097640991"
"60772","","","","0.17148630321025848","0.17148630321025848","0.17148630321025848"
"60780","","","","0.25934141874313354","0.25934141874313354","0.25934141874313354"
"60781","0.002595478668808937","0.002595478668808937","0.002595478668808937","","",""
"60782","","","","0.2570933997631073","0.2570933997631073","0.2570933997631073"
"60791","0.00231863372027874","0.00231863372027874","0.00231863372027874","0.30485793948173523","0.30485793948173523","0.30485793948173523"
"60795","0.0033299652859568596","0.0033299652859568596","0.0033299652859568596","","",""
"60799","","","","0.32057109475135803","0.32057109475135803","0.32057109475135803"
"60805","","","","0.26062285900115967","0.26062285900115967","0.26062285900115967"
"60806","0.003159758634865284","0.003159758634865284","0.003159758634865284","0.26833993196487427","0.26833993196487427","0.26833993196487427"
"60811","0.002730179810896516","0.002730179810896516","0.002730179810896516","","",""
"60819","","","","0.29778796434402466","0.29778796434402466","0.29778796434402466"
"60821","","","","0.3096415400505066","0.3096415400505066","0.3096415400505066"
"60828","0.006888167932629585","0.006888167932629585","0.006888167932629585","","",""
"60831","0.002977526281028986","0.002977526281028986","0.002977526281028986","","",""
"60833","","","","0.37295591831207275","0.37295591831207275","0.37295591831207275"
"60837","","","","0.29886394739151","0.29886394739151","0.29886394739151"
"60843","","","","0.32560843229293823","0.32560843229293823","0.32560843229293823"
"60847","0.004936966113746166","0.004936966113746166","0.004936966113746166","","",""
"60849","","","","0.3603554666042328","0.3603554666042328","0.3603554666042328"
"60852","","","","0.25800126791000366","0.25800126791000366","0.25800126791000366"
"60853","","","","0.3124083876609802","0.3124083876609802","0.3124083876609802"
